,Customer_ID,Transaction_ID,Product,Sales_Amount,Quantity,SKU
34235,10339,44521,pork,13.68,2.0,LCCKP
34236,18965,44523,dish cleaner,11.52,1.0,JTIHZ
34237,14347,44525,dish cleaner,6.25,1.0,VXH0U
34238,22231,44526,dish cleaner,15.06,1.0,H3BVQ
34239,22231,44527,dish cleaner,15.06,1.0,H3BVQ
34240,8511,44529,canned vegetables,16.38,1.0,SR20S
34241,19870,44530,dish cleaner,13.44,1.0,MM3E0
34242,18359,44532,cream,8.73,1.0,ERTYE
34243,11055,44533,abrasive cleaner,10.37,1.0,5CZ3O
34244,18996,34080,house keeping products,1.36,1.0,3QNEE
34245,18996,34080,house keeping products,16.29,1.0,5O2CO
34246,15724,44534,turkey,10.62,1.0,SVH3D
34247,10093,44536,butter,16.8,1.0,JO2C3
34248,10093,44536,butter,63.54,2.0,3YDVF
34249,17231,44537,house keeping products,10.15,1.0,9VWB9
34250,17294,34081,decalcifier,37.88,1.0,9WL2Q
34251,17294,34081,yogurt,4.43,1.0,Z1G08
34252,17294,34081,spices,11.46,4.0,BLH3I
34253,17294,34081,other vegetables,25.18,1.0,B87MU
34254,17294,34081,pet care,15.11,1.0,URMQ0
34255,17294,34081,other vegetables,43.3,2.0,LJ26I
34256,17294,34081,other vegetables,27.67,1.0,OI6EH
34257,17294,34081,chicken,10.63,2.0,5I93F
34258,18676,44540,margarine,25.45,1.0,BOH1U
34259,18676,44540,other vegetables,41.67,2.0,LJ26I
34260,15887,44545,dish cleaner,18.63,1.0,7BGJ9
34261,11431,33019,tidbits,36.41,1.0,IRQZ4
34262,18115,34083,dish cleaner,13.58,1.0,RIU0G
34263,18115,34083,mustard,11.08,1.0,7RY83
34264,18115,34083,pasta,5.04,1.0,X5ZQ2
34265,14422,44549,salt,16.02,1.0,P1T5K
34266,13474,44550,fruit/vegetable juice,11.04,1.0,M4TM4
34267,13474,44550,house keeping products,5.32,1.0,3PPKR
34268,4665,44551,meat spreads,26.68,1.0,WB3HS
34269,1694,44553,dish cleaner,29.67,1.0,72SO4
34270,1694,44553,cream,17.37,1.0,8KNYA
34271,15352,44554,decalcifier,7.35,1.0,B32W0
34272,15352,44554,butter,231.39,3.0,LDPE9
34273,17602,44555,butter,15.0,1.0,7GMLP
34274,17602,44555,spices,8.07,2.0,3GTLH
34275,17602,44555,decalcifier,9.39,1.0,2IA22
34276,17602,44555,spices,7.51,1.0,8X9Q8
34277,17602,44555,Instant food products,13.89,1.0,OUC6J
34278,17602,44555,margarine,2.15,1.0,WHRHA
34279,9982,44557,soda,55.14,1.0,AD9HO
34280,1845,44560,salt,15.27,1.0,ILTI1
34281,1845,44560,salt,14.05,1.0,YGPEE
34282,17606,44561,dish cleaner,3.41,1.0,MRE4J
34283,14861,44562,margarine,7.81,3.0,3ZCJ5
34284,15406,44563,ham,29.78,2.0,3IIDV
34285,10708,44565,chicken,33.83,1.0,7081I
34286,10708,44565,chicken,6.35,1.0,3UH0F
34287,19702,44566,house keeping products,12.08,1.0,CCC6P
34288,14232,44569,house keeping products,5.38,1.0,62RSL
34289,17754,44570,dish cleaner,24.97,2.0,967JZ
34290,17620,44571,dish cleaner,3.41,1.0,MRE4J
34291,11814,44572,sauces,3.5,2.0,CRCS4
34292,19165,44573,male cosmetics,11.6,1.0,ZD3Z4
34293,16516,33020,spices,12.0,1.0,UONYV
34294,16516,33020,margarine,10.32,2.0,N1PEK
34295,16516,33020,berries,15.83,1.0,20XCP
34296,16516,33020,yogurt,17.46,1.0,9QP7J
34297,16516,33020,pudding powder,3.42,1.0,Q1NXK
34298,12722,44574,detergent,11.65,1.0,7GQRJ
34299,10224,44578,dish cleaner,12.27,1.0,NUL2D
34300,10246,44579,house keeping products,8.46,1.0,A4R06
34301,20719,44580,canned vegetables,20.25,1.0,RFE5X
34302,15824,44581,male cosmetics,12.27,1.0,PRK12
34303,15824,44581,house keeping products,5.38,1.0,62RSL
34304,15824,44581,turkey,36.63,2.0,G1GTJ
34305,15824,44581,cream,41.62,1.0,OOCC1
34306,12723,44582,frozen vegetables,16.82,1.0,JHUY4
34307,6981,44583,frankfurter,12.79,1.0,10ZNC
34308,1483,44586,dessert,3.81,1.0,CVVZ9
34309,8693,44587,detergent,11.65,1.0,7GQRJ
34310,17759,44588,candy,7.27,1.0,WW8FZ
34311,18317,44592,male cosmetics,15.88,1.0,OL9U3
34312,18317,44592,male cosmetics,11.6,1.0,ZD3Z4
34313,16067,44593,dish cleaner,12.48,1.0,967JZ
34314,16962,44595,margarine,12.06,2.0,6DVMD
34315,17838,44597,canned vegetables,16.38,1.0,SR20S
34316,17838,44597,canned fish,19.68,1.0,RF84W
34317,10707,44599,fruit/vegetable juice,11.04,1.0,M4TM4
34318,10707,44599,detergent,12.35,1.0,U6GWD
34319,9945,44601,house keeping products,5.38,1.0,62RSL
34320,18706,44602,butter,27.46,1.0,K6XVT
34321,20407,44608,canned vegetables,16.38,1.0,SR20S
34322,20444,32916,pasta,10.44,1.0,FM8AB
34323,16916,44610,pip fruit,8.69,1.0,43ZSO
34324,3480,44614,whisky,26.12,1.0,A4N03
34325,3480,44614,whisky,21.55,1.0,A46UC
34326,9996,44615,ham,26.23,1.0,RJJL1
34327,12727,44618,frozen vegetables,31.12,1.0,YV4DN
34328,2533,44620,waffles,67.95,1.0,W6RZ8
34329,2752,44625,whisky,34.14,1.0,RL2QQ
34330,11803,44629,decalcifier,8.67,1.0,0OZBT
34331,11803,44629,ketchup,2.84,1.0,S79EQ
34332,11803,44629,spices,4.59,1.0,1IX2L
34333,11803,44629,other vegetables,62.51,3.0,LJ26I
34334,17470,44636,dessert,42.16,2.0,TGDAD
34335,17470,44636,yogurt,8.56,1.0,KSC1E
34336,17505,44640,cocoa drinks,15.15,1.0,2WKBS
34337,10568,44641,berries,4.7,1.0,88T6V
34338,10568,44641,margarine,25.12,1.0,31IUT
34339,13708,44645,margarine,6.75,1.0,BDD5Z
34340,13708,44645,other vegetables,25.18,1.0,B87MU
34341,13708,44645,yogurt,17.46,1.0,9QP7J
34342,13708,44645,spices,100.38,1.0,3OWR9
34343,13708,44645,margarine,7.37,2.0,CYAX0
34344,15453,44647,ketchup,5.29,2.0,W14J3
34345,12170,44648,fruit/vegetable juice,3.82,1.0,V8L6W
34346,12502,44649,canned vegetables,10.75,1.0,DA9D7
34347,12502,44649,dish cleaner,9.63,1.0,L6L4O
34348,16761,34089,margarine,12.55,1.0,LQ018
34349,16761,34089,fruit/vegetable juice,14.05,1.0,CTN07
34350,10015,44654,berries,9.24,1.0,NBRSF
34351,15892,44655,decalcifier,6.87,1.0,QIPRY
34352,14502,44657,house keeping products,14.25,1.0,F79YP
34353,19813,44661,mustard,5.43,1.0,9L7JE
34354,8976,44664,male cosmetics,15.0,1.0,GZ6VU
34355,9751,34091,spices,24.21,6.0,3GTLH
34356,9751,34091,butter,16.8,1.0,JO2C3
34357,9751,34091,dessert,3.85,1.0,W1ZMG
34358,9751,34091,other vegetables,5.5,1.0,NRS3D
34359,9751,34091,cocoa drinks,15.15,1.0,2WKBS
34360,9751,34091,pip fruit,6.69,1.0,EZ65T
34361,16845,44665,pudding powder,44.78,1.0,7NZKY
34362,3320,44666,fruit/vegetable juice,6.35,1.0,536VK
34363,9023,44667,whisky,18.75,1.0,X6Y35
34364,18699,44668,house keeping products,5.79,1.0,JJ9FT
34365,11181,34092,male cosmetics,10.85,1.0,6CFIU
34366,10090,44670,dish cleaner,13.74,1.0,3SNEV
34367,10090,44670,dish cleaner,1.24,1.0,1RZSS
34368,14188,44673,tropical fruit,1.9,2.0,GYYXY
34369,13849,34093,pudding powder,7.56,1.0,KXGZ8
34370,22188,44675,pasta,20.1,1.0,93JH4
34371,22188,44675,tidbits,40.89,1.0,44RUE
34372,18606,44679,UHT-milk,8.32,1.0,QKSXC
34373,10220,44680,dish cleaner,3.41,1.0,MRE4J
34374,10049,44682,pasta,6.81,1.0,LVYX5
34375,10049,44682,candy,13.5,1.0,QJ00W
34376,15214,44683,mustard,7.0,1.0,36WYR
34377,8464,44684,house keeping products,6.35,1.0,2NYLG
34378,8464,44684,pip fruit,8.69,1.0,43ZSO
34379,10529,44686,whisky,18.11,1.0,LFHOE
34380,10529,44686,whisky,20.58,1.0,4E3CA
34381,518,34095,berries,9.24,1.0,NBRSF
34382,9982,44687,butter,291.81,1.0,IH9J2
34383,12381,44689,citrus fruit,19.07,2.0,F8THC
34384,17292,44690,yogurt,6.07,1.0,C7BXU
34385,22031,34096,fruit/vegetable juice,6.38,1.0,A72X8
34386,1660,44692,dish cleaner,11.28,3.0,LKDTY
34387,1702,44694,sugar,19.12,1.0,EMS4A
34388,15811,44695,pasta,20.1,1.0,PFUQ1
34389,22193,44696,brandy,21.32,3.0,4AV34
34390,22193,44696,dish cleaner,6.55,1.0,WJO6M
34391,16898,44697,decalcifier,34.42,1.0,Z37OL
34392,16898,44697,other vegetables,41.67,2.0,LJ26I
34393,16898,44697,chicken,15.96,3.0,5I93F
34394,17020,44698,pudding powder,8.21,1.0,ERYF4
34395,17020,44698,dish cleaner,18.63,1.0,7BGJ9
34396,12689,44701,dish cleaner,13.93,1.0,YBIDZ
34397,15790,44702,berries,13.61,2.0,YRULF
34398,13982,44703,butter,7.94,1.0,SJ1N5
34399,13982,44703,spices,25.91,1.0,OJS5N
34400,16538,44704,candy,4.06,1.0,0ZL4S
34401,16538,44704,spices,24.95,1.0,3OB6W
34402,20859,44705,soda,7.17,1.0,4FMP9
34403,16939,44710,house keeping products,16.63,2.0,83SE2
34404,15528,44712,specialty bar,12.33,1.0,STLLT
34405,20964,44713,margarine,8.49,1.0,TM5MS
34406,16634,44718,sauces,18.93,2.0,54J4W
34407,10456,44722,house keeping products,6.35,1.0,2NYLG
34408,12914,44726,spices,11.46,4.0,BLH3I
34409,12914,44726,ketchup,10.32,1.0,R12GW
34410,12914,44726,spices,9.2,2.0,1IX2L
34411,15730,44728,spices,16.52,1.0,TIE11
34412,15944,44729,margarine,5.35,1.0,XDKKN
34413,15944,44729,decalcifier,9.39,1.0,2IA22
34414,15944,44729,dessert,3.42,1.0,BHZJT
34415,20976,44730,house keeping products,10.57,1.0,GQH4S
34416,13398,44736,detergent,5.12,1.0,3IN0T
34417,17339,44737,cream,7.44,1.0,F83R7
34418,16964,44739,detergent,7.63,1.0,PX1F5
34419,14831,44740,house keeping products,14.25,1.0,F79YP
34420,12911,44741,fruit/vegetable juice,14.05,1.0,CTN07
34421,12911,44741,cream,13.75,1.0,AK0X0
34422,15778,44744,berries,8.29,1.0,I1JEE
34423,15091,44745,decalcifier,14.17,1.0,1WYC3
34424,20949,44746,dish cleaner,12.27,1.0,NUL2D
34425,20949,44746,yogurt,8.56,1.0,KSC1E
34426,20949,44746,margarine,2.15,1.0,WHRHA
34427,12162,44747,spices,3.63,2.0,FJZC4
34428,12162,44747,spices,15.77,2.0,P6RR0
34429,12162,44747,decalcifier,42.08,1.0,D7AMQ
34430,12162,44747,ketchup,48.3,2.0,ML051
34431,12162,44747,berries,15.83,1.0,20XCP
34432,12162,44747,spices,4.59,1.0,1IX2L
34433,17342,44752,house keeping products,5.38,1.0,62RSL
34434,17342,44752,pork,2.19,1.0,ZQHW6
34435,16494,44754,butter,17.48,1.0,SRQKB
34436,12913,44755,brandy,20.28,1.0,6IE9V
34437,20261,44756,preservation products,62.16,1.0,4BYOU
34438,20261,44756,preservation products,13.44,1.0,EV6K0
34439,12693,44757,house keeping products,6.35,1.0,2NYLG
34440,17518,44759,fruit/vegetable juice,6.35,1.0,536VK
34441,17518,44759,house keeping products,6.35,1.0,2NYLG
34442,13362,44760,pasta,6.25,1.0,LI0IX
34443,12250,44762,spices,15.77,2.0,P6RR0
34444,12250,44762,spices,21.84,3.0,FS0P8
34445,12250,44762,butter,4.54,1.0,MBQ30
34446,12250,44762,tidbits,40.89,1.0,44RUE
34447,17228,44763,other vegetables,41.67,2.0,LJ26I
34448,10898,44764,butter,94.75,1.0,KMUZS
34449,10898,44764,dessert,7.73,2.0,W1ZMG
34450,16708,44765,preservation products,13.44,1.0,EV6K0
34451,16949,44767,citrus fruit,4.4,1.0,4084G
34452,11997,44769,berries,4.11,1.0,6J6MA
34453,16011,44770,whole milk,29.37,10.0,HOKUT
34454,16011,44770,whole milk,43.76,20.0,DVRJA
34455,17919,44772,margarine,6.78,1.0,59WYE
34456,17919,44772,decalcifier,2.4,1.0,7LJOW
34457,17919,44772,ketchup,2.61,1.0,6JAUD
34458,17183,44774,chicken,6.69,1.0,CRAE6
34459,9984,44775,mustard,8.37,1.0,YZ7ZS
34460,10451,44778,canned beer,18.43,1.0,RUMA0
34461,5697,44779,cake bar,10.57,1.0,TKIKC
34462,11650,44780,brandy,22.47,1.0,HH5SW
34463,11650,44780,brandy,42.73,1.0,VPX23
34464,2714,44781,canned beer,16.5,1.0,N25W8
34465,13341,44782,berries,6.99,1.0,QSYHX
34466,10595,44783,pasta,6.92,1.0,A9P11
34467,13181,44784,mustard,7.12,3.0,QD4DC
34468,13181,44784,cream,4.98,1.0,ZUN8X
34469,18494,44788,ketchup,9.9,1.0,CDW3A
34470,18494,44788,cocoa drinks,35.58,1.0,IETXJ
34471,21495,44789,cake bar,10.57,1.0,TKIKC
34472,17687,44790,dish cleaner,8.69,2.0,LKDTY
34473,15740,44792,butter,108.9,3.0,5GEWY
34474,17549,44794,pork,2.0,1.0,1MZDS
34475,17549,44794,pork,2.0,1.0,8QYON
34476,12932,44796,pasta,9.51,1.0,YK0F8
34477,12932,44796,berries,11.0,1.0,KE8SR
34478,12932,44796,pet care,12.87,1.0,DWJC4
34479,12932,44796,dessert,46.3,2.0,QVE67
34480,12932,44796,pasta,3.53,1.0,TKZXY
34481,13349,44797,citrus fruit,42.51,3.0,FY7EH
34482,10875,44798,UHT-milk,6.07,1.0,EDZ1Y
34483,10875,44798,UHT-milk,8.77,1.0,T8N9J
34484,15778,44799,UHT-milk,12.45,1.0,FD2FL
34485,20058,44800,spices,12.11,3.0,3GTLH
34486,20058,44800,margarine,10.9,2.0,9F8O1
34487,12912,44802,specialty fat,129.81,2.0,OBQNH
34488,16174,44803,nappy bags,17.64,2.0,J1TZI
34489,15699,44807,cream,17.49,1.0,ERTYE
34490,2186,34101,green tea,17.87,1.0,LF9IO
34491,17245,44810,sugar,13.07,1.0,OR8ZM
34492,22192,44811,pip fruit,8.69,1.0,43ZSO
34493,17346,44812,decalcifier,2.4,1.0,7LJOW
34494,17346,44812,citrus fruit,4.32,1.0,ZGSKV
34495,17346,44812,cocoa drinks,37.45,1.0,3SR49
34496,21897,44813,citrus fruit,2.4,1.0,EV0DF
34497,21897,44813,berries,5.5,2.0,09LL9
34498,17969,44814,dish cleaner,7.37,1.0,7FGIM
34499,17969,44814,Instant food products,41.7,1.0,519IW
34500,17969,44814,decalcifier,8.67,1.0,0OZBT
34501,17969,44814,ketchup,8.48,3.0,ABSRX
34502,12931,44816,berries,20.64,1.0,2VWI7
34503,12931,44816,Instant food products,8.52,1.0,147E0
34504,12515,44820,canned vegetables,44.92,1.0,X2QF9
34505,15534,44821,candy,4.06,1.0,0ZL4S
34506,15534,44821,misc. beverages,20.88,1.0,86RW3
34507,15534,44821,pasta,20.1,1.0,PFUQ1
34508,18272,44822,canned vegetables,6.24,1.0,PQ5EZ
34509,18272,44822,dish cleaner,11.23,1.0,11H2S
34510,18272,44822,dish cleaner,6.24,2.0,VXH0U
34511,15988,44823,berries,8.56,1.0,EFQ0Q
34512,17035,44825,berries,2.76,1.0,09LL9
34513,17035,44825,berries,3.3,1.0,4ZFSH
34514,21389,44827,cream,7.5,1.0,4BVUF
34515,12930,44828,sugar,18.55,1.0,RHY70
34516,17550,44829,Instant food products,2.15,1.0,5TPXK
34517,9862,44830,other vegetables,25.18,1.0,B87MU
34518,9862,44830,mustard,7.51,1.0,8TEK9
34519,9862,44830,margarine,9.35,1.0,HCTMU
34520,9862,44830,pasta,6.92,1.0,A9P11
34521,22181,44832,jollof rice,14.88,1.0,RXFDK
34522,15278,44833,meat spreads,84.87,2.0,4EA8M
34523,10569,44834,house keeping products,8.65,1.0,81AIS
34524,12480,44835,pasta,20.1,1.0,93JH4
34525,20572,44836,dessert,9.63,1.0,F3M35
34526,17243,44837,preservation products,36.67,1.0,GWONJ
34527,17243,44837,preservation products,13.44,1.0,WQ4N6
34528,1710,44840,cream,20.92,3.0,ERTYE
34529,11519,44842,citrus fruit,3.18,1.0,CG1YR
34530,14364,44843,frozen vegetables,31.12,1.0,YV4DN
34531,14251,44845,frozen vegetables,39.48,1.0,KF82D
34532,18137,44848,citrus fruit,4.4,1.0,4084G
34533,18137,44848,skin care,6.84,1.0,0ZEQ8
34534,19722,44849,detergent,12.08,1.0,H67AJ
34535,19722,44849,pip fruit,8.69,1.0,43ZSO
34536,1522,34105,pasta,8.02,2.0,AYAJU
34537,13395,44850,pasta,5.35,1.0,JA5K8
34538,12685,44851,canned fish,21.81,1.0,BCX6N
34539,15785,44852,decalcifier,6.75,1.0,69PF4
34540,15785,44852,ketchup,19.8,2.0,CDW3A
34541,15785,44852,margarine,16.56,1.0,DP4O9
34542,11521,44855,tropical fruit,3.27,10.0,HMOXE
34543,11521,44855,canned vegetables,20.25,1.0,RFE5X
34544,15975,44859,butter,198.7,2.0,GA7VI
34545,15975,44859,decalcifier,64.44,1.0,QL9HE
34546,15975,44859,pet care,12.87,1.0,DWJC4
34547,14814,44860,yogurt,22.27,1.0,XW3IQ
34548,14814,44860,margarine,2.97,1.0,9M8OH
34549,12424,44861,UHT-milk,16.66,2.0,WN5M8
34550,18696,44863,berries,17.54,1.0,X59YE
34551,11540,44864,citrus fruit,9.46,1.0,69A7P
34552,1683,44865,house keeping products,9.84,1.0,COV0L
34553,12929,44869,house keeping products,12.08,1.0,CCC6P
34554,12546,44870,berries,3.29,1.0,OOJH8
34555,12546,44870,berries,5.64,1.0,5XGAJ
34556,11970,44872,mustard,2.37,1.0,QD4DC
34557,17151,44873,fruit/vegetable juice,11.04,1.0,M4TM4
34558,5082,44874,other vegetables,25.18,1.0,B87MU
34559,5082,44874,pasta,4.37,1.0,AODV3
34560,5082,44874,margarine,7.83,1.0,L99BG
34561,13463,34108,nut snack,19.8,1.0,WLUDY
34562,14826,44878,mustard,8.14,1.0,9R1GN
34563,15306,44879,dish cleaner,9.31,1.0,GZOZ6
34564,15306,44879,dish cleaner,9.93,1.0,NRIGH
34565,809,44880,frankfurter,12.93,1.0,IPQP5
34566,22001,44881,dish cleaner,9.31,1.0,GZOZ6
34567,20838,34109,candy,12.2,3.0,0ZL4S
34568,20838,34109,candy,25.41,3.0,UFXA9
34569,3901,44884,fruit/vegetable juice,24.38,2.0,DJ7YG
34570,15057,44885,mustard,2.37,1.0,QD4DC
34571,15057,44885,frozen vegetables,6.96,1.0,BO3SH
34572,15057,44886,frozen vegetables,13.9,2.0,BO3SH
34573,11856,44888,male cosmetics,15.88,1.0,OL9U3
34574,16731,44891,berries,41.3,2.0,2VWI7
34575,17903,44893,decalcifier,13.61,2.0,JPNAY
34576,5065,44897,white bread,54.48,1.0,U8PIH
34577,11486,44899,ketchup,5.93,2.0,Q9G2U
34578,11635,44902,cream,41.62,1.0,OOCC1
34579,10107,44903,soda,3.38,1.0,0SQIM
34580,10107,44903,UHT-milk,8.29,1.0,CDAEY
34581,20414,34112,green tea,28.93,1.0,ACCJL
34582,5634,44907,detergent,7.15,1.0,7ZDL5
34583,12684,44908,Instant food products,41.7,1.0,519IW
34584,12684,44908,liqueur,6.99,1.0,HKLEU
34585,16177,44911,citrus fruit,35.92,1.0,H77NJ
34586,11987,44912,berries,15.83,1.0,20XCP
34587,15490,44913,dessert,8.18,1.0,MLDO2
34588,15490,44913,yogurt,8.56,1.0,KSC1E
34589,17683,44915,brandy,14.52,0.33,6L4GO
34590,13573,34114,fruit/vegetable juice,6.27,1.0,NPV8G
34591,19780,44916,house keeping products,5.79,1.0,JJ9FT
34592,10982,44918,citrus fruit,9.57,2.0,3GW4X
34593,10982,44918,mustard,8.14,1.0,9R1GN
34594,21539,44919,cake bar,6.18,1.0,5XIL0
34595,12060,44923,detergent,7.63,1.0,PX1F5
34596,14624,44925,cream,18.87,1.0,J0ECX
34597,1670,44928,turkey,6.06,1.0,SVH3D
34598,19733,44929,pasta,3.44,1.0,N9B79
34599,19733,44929,dish cleaner,4.98,1.0,9TF6B
34600,20837,34115,berries,3.46,1.0,4L6WG
34601,12817,44937,citrus fruit,26.46,3.0,FC669
34602,13402,44939,berries,14.36,1.0,U1GN5
34603,13402,44939,decalcifier,55.43,1.0,AGKFU
34604,13402,44939,margarine,11.48,1.0,5S43J
34605,15167,44940,house keeping products,11.75,1.0,TMW2A
34606,15478,44941,pasta,6.92,1.0,A9P11
34607,15478,44941,dessert,9.63,1.0,F3M35
34608,16809,44942,dish cleaner,3.36,2.0,VASOK
34609,17563,44944,dish cleaner,12.21,1.0,E6BDF
34610,12906,44945,detergent,12.35,1.0,U6GWD
34611,20390,44946,berries,3.9,1.0,GU9QE
34612,20390,44946,berries,3.29,1.0,OOJH8
34613,13221,44949,dish cleaner,23.59,1.0,HTSTD
34614,17985,44950,chicken,66.3,2.0,2GC0V
34615,17985,44950,chicken,124.68,1.0,2M33U
34616,17985,44950,decalcifier,30.93,2.0,SU1WQ
34617,22213,44953,sugar,20.05,1.0,DSVWH
34618,12937,44956,specialty fat,20.27,2.0,9FK9X
34619,18540,44958,berries,7.27,1.0,FQYCX
34620,18540,44958,yogurt,13.29,3.0,Z1G08
34621,18540,44958,ketchup,9.9,1.0,CDW3A
34622,18540,44958,butter,31.77,1.0,3YDVF
34623,11463,34117,yogurt,4.43,1.0,Z1G08
34624,11463,34117,butter,16.8,1.0,JO2C3
34625,11463,34117,ketchup,9.9,1.0,CDW3A
34626,11463,34117,decalcifier,8.67,1.0,0OZBT
34627,11463,34117,pet care,12.87,1.0,DWJC4
34628,11463,34117,spices,100.38,1.0,3OWR9
34629,11463,34117,other vegetables,64.97,3.0,LJ26I
34630,11463,34117,decalcifier,13.79,1.0,4MO0M
34631,11463,34117,spices,62.27,1.0,9MLCO
34632,11463,34117,ketchup,5.29,2.0,W14J3
34633,13407,44960,berries,6.81,1.0,YRULF
34634,13407,44960,ketchup,29.04,1.0,ML051
34635,13407,44960,margarine,8.73,1.0,8BN10
34636,13407,44960,decalcifier,8.29,1.0,HYDRJ
34637,13407,44960,fruit/vegetable juice,24.67,1.0,GLSK6
34638,15801,44961,fruit/vegetable juice,11.04,1.0,M4TM4
34639,18511,44963,cocoa drinks,30.3,2.0,2WKBS
34640,18511,44963,decalcifier,22.58,2.0,CW8KG
34641,19408,44965,skin care,8.8,2.0,4J10Q
34642,10080,44968,cream,14.43,1.0,5FESW
34643,12926,44969,fruit/vegetable juice,3.82,1.0,V8L6W
34644,12926,44969,berries,13.86,4.0,4L6WG
34645,12926,44969,dish cleaner,6.82,2.0,MRE4J
34646,11842,44972,specialty fat,12.08,1.0,ZKTCW
34647,12682,44973,canned vegetables,12.48,1.0,4U3XP
34648,11176,44974,liqueur,13.98,2.0,HKLEU
34649,5282,44975,margarine,6.23,1.0,ZZM1A
34650,2611,34118,fruit/vegetable juice,14.05,1.0,CTN07
34651,15771,44976,citrus fruit,7.57,2.0,IL1H8
34652,12925,44981,berries,20.64,1.0,2VWI7
34653,12114,44987,frozen vegetables,42.26,3.0,CB53D
34654,15637,44988,preservation products,30.08,1.0,MB1MI
34655,15637,44988,preservation products,20.46,1.0,BA0U0
34656,10983,44991,misc. beverages,8.23,2.0,3F0QP
34657,10983,44991,ketchup,2.64,1.0,W14J3
34658,10983,44991,dish cleaner,6.25,1.0,VXH0U
34659,12369,44992,pasta,6.75,1.0,Z7NJ2
34660,12369,44992,margarine,5.1,2.0,5H3T1
34661,12369,44992,Instant food products,41.69,3.0,OUC6J
34662,16527,44993,canned vegetables,6.25,1.0,ZT2G0
34663,20934,44995,dish cleaner,7.37,1.0,7FGIM
34664,18327,44997,mustard,13.32,1.0,LVV82
34665,13419,44998,chicken,64.72,1.0,GFSX0
34666,13419,44998,chicken,44.47,1.0,NK0VC
34667,13419,44998,chicken,196.17,1.0,1E39O
34668,13419,44998,nut snack,59.4,3.0,WLUDY
34669,17251,45000,misc. beverages,4.12,1.0,3F0QP
34670,12162,45001,ketchup,2.47,2.0,THI3S
34671,18677,45003,citrus fruit,4.29,1.0,59W2L
34672,20779,45006,cream,4.98,1.0,ZUN8X
34673,12938,45009,soda,11.01,1.0,57BHI
34674,16141,45010,decalcifier,9.81,1.0,A4V7B
34675,20123,45011,frozen vegetables,16.82,1.0,JHUY4
34676,10064,45012,cream,8.88,1.0,3AN0D
34677,18824,45013,decalcifier,8.67,1.0,0OZBT
34678,18824,45013,spices,24.95,1.0,3OB6W
34679,18824,45013,decalcifier,34.42,1.0,Z37OL
34680,12939,45014,ketchup,5.46,2.0,360JS
34681,12939,45014,Instant food products,2.15,1.0,5TPXK
34682,20137,45016,mustard,10.96,1.0,P9S1S
34683,20137,45016,cream,12.75,1.0,NKEJZ
34684,10892,45018,mustard,8.98,1.0,U47J1
34685,18688,45019,margarine,12.06,2.0,FJPZ5
34686,12940,45021,frankfurter,5.96,1.0,311FH
34687,12940,45021,brandy,14.64,2.0,MCN9Z
34688,10170,45022,preservation products,157.81,1.0,SGGBX
34689,17190,34119,berries,31.66,2.0,20XCP
34690,17190,34119,butter,63.54,2.0,3YDVF
34691,19721,45023,house keeping products,9.38,1.0,KZ80B
34692,12942,45024,chicken,36.97,2.0,80GQW
34693,7343,45026,male cosmetics,11.6,1.0,ZD3Z4
34694,11812,45027,house keeping products,5.79,1.0,JJ9FT
34695,12941,45029,brandy,21.32,3.0,4AV34
34696,12251,45031,tidbits,36.41,1.0,IRQZ4
34697,12941,45032,mustard,8.42,1.0,JL6W1
34698,12923,45033,yogurt,44.54,2.0,XW3IQ
34699,13922,45034,berries,4.94,1.0,NKYA0
34700,13922,45034,butter,63.54,2.0,3YDVF
34701,17190,34121,yogurt,22.27,1.0,XW3IQ
34702,17190,34121,margarine,12.36,2.0,9F8O1
34703,12922,45036,berries,5.04,1.0,I44Y5
34704,17570,34122,dessert,3.9,1.0,4HRWK
34705,17570,34122,yogurt,4.43,1.0,Z1G08
34706,21497,45043,cream,18.87,1.0,6WB17
34707,12252,45045,house keeping products,6.35,1.0,2NYLG
34708,18188,45047,cream,8.88,1.0,GWJMM
34709,13262,34124,yogurt,6.07,1.0,C7BXU
34710,21174,45052,margarine,11.48,1.0,5S43J
34711,17309,45053,butter,63.54,2.0,3YDVF
34712,12380,45057,margarine,15.86,1.0,92US4
34713,12380,45057,chicken,185.19,1.0,CRXP2
34714,12380,45057,chicken,6.9,1.0,XFAEF
34715,12380,45057,ketchup,2.64,1.0,W14J3
34716,18024,45059,pet care,12.87,1.0,DWJC4
34717,21743,45061,fruit/vegetable juice,6.38,1.0,A72X8
34718,16641,45063,spices,12.11,3.0,3GTLH
34719,16641,45063,dish cleaner,24.54,2.0,NUL2D
34720,16641,45063,cocoa drinks,15.15,1.0,2WKBS
34721,16641,45063,margarine,7.37,2.0,CYAX0
34722,16641,45063,butter,63.54,2.0,3YDVF
34723,11948,45065,skin care,13.66,1.0,7YBOX
34724,15058,45066,decalcifier,4.47,1.0,SYKJG
34725,12036,45069,butter,5.56,1.0,SJXBP
34726,12036,45069,margarine,4.19,1.0,TP9K5
34727,12036,45069,spices,4.59,1.0,1IX2L
34728,13160,45070,preservation products,13.44,1.0,IVK1M
34729,13160,45070,chicken,171.5,3.0,KWULP
34730,16041,45071,citrus fruit,4.57,1.0,0S4F6
34731,16041,45071,citrus fruit,2.59,1.0,0T6EB
34732,12928,45073,margarine,104.97,3.0,SEH7I
